id,review,label
904,"The film actually tells us the conclusion of a two-word: reincarnation. A well-known word, but no one can confirm its existence or not, can only choose whether to believe it, more is to choose to ignore it. The film borrows the word back to us and we are related to everyone in the world, thus admonishing people to do good, and each change of relationship will affect their existence in the future. This is actually a very new theory, I prefer to call it, and I still believe it. The existence of this world is a network. Everyone has a lot of root lines connected to many other people or things. It is true that the whole body is established. But if this kind of statement is reincarnation, I feel too divine, and it is difficult to understand accurately. If it does, I don&#39;t know what my past life was like. If I believe that there is reincarnation, since I donâ€™t know what my past life was like, then my future generations will not know what my life is like, I donâ€™t know, I wonâ€™t perceive it, then I still care about it. Will it affect future generations? I don&#39;t know the last life, how many people will take care of his next life? Of course, although the movie plot does not explicitly say that the people in different time and space are the same person, he actually expresses the meaning of reincarnation. In addition to the reincarnation, the film also presents many other things, such as beliefs, beliefs, homosexuality, music, weak food, and fear of power. Such a big movie contains too many things. There are still a lot of things that can&#39;t be digested, especially many cultural-related things. Although I donâ€™t think it is enough, I donâ€™t want to read it a few more times. Even if I really want to know more, I will choose to read the novel.",movie
905,"Any movie, as long as the name of Lin Zhiling appears on the cast, the audience may have a complex feeling in mind. The admiration of the perfect body of the goddess is intertwined with the suspicion of the quality of the film, often to the door of the theater with trepidation. Especially in June, &quot;Fuchun&quot; caused the people to spit out, and now, whenever it resounds, there is still a lingering fear. This will inevitably affect people&#39;s prejudgment of &quot;Sweet Chocolate&quot;, which is difficult to be cherished, but in fact this film was completed last year and premiered at the Tokyo Film Festival, which received a good response. Compared to the popular love scenes and the love bridges in the action blockbuster, &quot;Sweet Chocolate&quot; encapsulates a pure and romantic love story with a delicate picture, returning to the style of pure love. However, the highlight of this style does not seem to have much to do with Chinese movies, but the transnational expression of Japanese small fresh love films. Director Shinohara Sugawara is a Japanese Mesozoic director who is very good at love. His works &quot;Love at the other end of the sky&quot;, &quot;First Love&quot;, &quot;Paradise Book House&quot;, etc., are not known for their romantic beauty, and often put emotions in the vortex of time. In the middle, the thing between the memory and the future is smashed, and the faintness of the light makeup is rendered. In terms of actors, the Japanese rough-fashioned handsome Chiuchibo and the refreshing-type handsome man Fusuke Yusuke are the protagonists of the Love Doubles. Whether they are selling in the girl, or playing cool in the secret, they are familiar with the eyebrows. Even Lin Chi-ling, who is a Chinese, has a cute temperament of Japanese girls in the style, costumes and performances in the film. Reminiscent of her age and identity, this picture is easy to play, but not to be enchanted. The film story is a typical love triangle love. Two men fell in love with Lin Yue (Lin Chi-ling) who was studying in Japan at the same time. However, the wood field (Hirochichi) is a bit sloppy, and the emotion is deeply hidden in the bottom of the heart, while Ah Shou (Fukui Yusuke) ) But decisive attack, bold love, and soon fell in love with Lin Yue. However, Ah Shou left the world because of a forest disaster in a snowstorm, and this love began to fall into shackles. Lin Yue can&#39;t forget the feelings of the Guardian, and the wood field that is resolutely guarding her can only wait for a long time, alone in the sadness of his heart. In a flashback manner, the film inserts the story of the three people who were in Hokkaido ten years ago in the story of the woodyard and Linyue after ten years. However, the death of injury and illness as a turning point in the love story seems to be unconventional, and after the accident of the Guardian, a forest sorrow was spread.In the festival, the romantic atmosphere in the first half of the film was quickly transferred into the trap of the dog blood drama, which weakened the appeal of the film&#39;s emotions. The unique feature of &quot;Sweet Chocolate&quot; is that it avoids the conflict of drama in the triangle love narrative, but deals with the emotional entanglement between them with the delicate techniques of the loose culture. The contradiction between the three is not the contradiction of the incident, but the contradiction of the character&#39;s character in determining the manner of behavior. The depth of the wood field, the brightness of the Guardian, and the steadfastness of Lin Yue, each of them acted in accordance with their own principles, and the result was that love became confusing. Lin Yue did not accept the wood field for a long time, not only because Ah Shou occupied all the positions in her heart, but because she had not found the shadow of the original love from the wood field. Until she was ill, the wood yard held her hand and guarded her. The warmth she felt made her see the signal that love was coming again. Then, when the wood field also made the taste of the chocolate made by the former A Shou, the two men in Lin Yueâ€™s life were completely coincident. Corresponding to the topic, chocolate plays an important role in the film narrative. Lin Yue and A Shou&#39;s love affair started with them to send chocolates to the villagers. After the death of Ah Shou, Lin Yue came to Shanghai to open a chocolate shop. The dream of A Shousheng was also a way of commemorating him. In order to catch up with Lin Yue, the wood field also made chocolates in his own home. The existence of chocolate is a series of clues between characters, which become the symbol of the various narrative nodes in the film when it is time and space. At the same time, the film&#39;s chocolate making process and chocolate beans that seem to be full of color and fragrance give the audience a strong taste on the screen. In terms of cultural extension, Ah Shouâ€™s sending neighbors Song Chocolate and Lin Yue to send chocolate to the old peopleâ€™s homes showed a beautiful picture of Utopia. Everyone is a good person and a representative of both big love and small love. In the depths of the story, rather than the tension of the film exists between the expression and acceptance of the character&#39;s emotions, it is said that it is a race of love and time. The function of time is that it will make a lot of things blur, and it will make a lot of things clearer. Who can win the time to hone, who can get the taste after the emotional brewing. Ten years of time, not only proved the infatuation of the wood field, but also made Lin Yue out of the haze caused by the death of the lover. Under the sculpting of the double-sided knives of time, the appearance of love is also vivid. In reality, when the reporter asked Lin Chi-ling, someone is chasing you recently. She said that no one chased me, it was time to chase me. This classic answer, with the film storyThere is a good match, time flies with beauty, and where is love? As a kind of moving image, the film first faces the audience, and the form it presents will directly affect the viewing experience. &quot;Sweetheart Chocolate&quot; is a scene across the tourist attraction of Hokkaido, Japan, and the gorgeous city of Shanghai. With a rich oil painting, the quiet scenery of Yubari and the night view of the Bund are built on the screen to create a beautiful Fairytale world. The white snow covered with the earth, the quietly standing bell tower, the forest road after the rain, the oriental pearl outside the glass window, and the bar of light and shadow, form a distinctive contrast between the country and the city. At the same time, the music of Hisaishi&#39;s music changes with the mood of the protagonist. It is the melody style that we are familiar with. Together with the picture, it decorates the frame of this beautiful story.",movie
906,"Undercover police films have always been the leader of the type theme, blood is not terrible, terrible is unpredictable. The emergence of Han Ying&#39;s &quot;New World&quot; has made people seem to have a new view on &quot;undercover&quot;. The film does not ignore the status quo of undercover, nothing more than the sagacity of undercover people. Man-made knives, my end for the fish is not the shrinking life of the undercover people, the king wants to die, the old Huang Li who has to die has also turned over. The film seems to break through the limitations of the undercover theme, but to establish the police in a more neutral position. The police&#39;s actions have meaning, but not all undercovers must be swallowed up. South Korean acting school Cui Yuzhi still shaped a more complicated and awkward police image of Chief Jiang. In order to control and master the criminal activities within the gangster industry Golden Gate Group, a number of police undercover Golden Gate Group were dispatched. The undercover person chosen by the South Korean police is very interesting. For example, Li Zicheng used to be a little punk on the street. He once killed a lot of people with his friend Ding Qing (of course, these are all at the end of the film), so I can see Jiang Kechang choose Li Zicheng undercover. The purpose of Li Zicheng&#39;s successful completion of the task did not return to the police station, but was continuously entrusted with a heavy responsibility. The police actually have such a speculative intention. Undercovers used to be Xiaotaibao or Xiaotaimei. They are not easy to be suspected, and they all have the courage to fight alone. Although the Golden Gate Group is a black nest, Li Zicheng and his The Go Master is easy to break into the group. In the end, Mr. Jiangâ€™s first-class death was much more sinful. Of course, Li Zicheng did not want to be one of many innocent victims to save himself. The plot setting of the film is very complicated, but it is still a mutual game between the interests of the police and the Golden Gate Group. The Kinmen Group has always been a constant struggle. It is said that it is a struggle of interests. Because who can sit on the position of president, it must be a martial arts or a private pocket. . From the beginning of the film, it was full of raging killings, and the level of bloody violence climbed all the way. The death of Cui Lizhi showed the evil and embarrassment of Li Zicheng, and the car accident of Chairman Shi was actually the conspiracy of Li Zhongjiu. Of course, the police did not sit idly by, so the conflict between Li Zhongjiu and Ding Qing was aggravated, and Ding Qing was finally removed. Zhang Shouji, who supported it, had to kill Li Zicheng, and Li Zicheng slammed the door and thoroughly cleaned up the portal, so that he could sit firmly in the position of president. Such an intricate relationship is actually a game where I have no you, the fittest survives, and Li Zicheng is a superficial Sven guy, but the heart is full of blazing flames. At the beginning of man, sex is good. Li Zichengâ€™s work is not a one-off, but a difficult life.Save the selection. Apparently he escaped the strange circle for the position of president, and far away from other people. Conversely, Li Zicheng interprets too much brotherhood from Ding Qing, so his success may be able to comfort the underground Ding Qing. Since 2002, there have been few wonderful &quot;undercover&quot; police films, and the emergence of Han Ying&#39;s &quot;New World&quot;, novel ideas, violence and bloodthirsty lens, is amazing. The film is clear and the actors perform real and moving. Of course, this movie full of male hormones is more basic, not only to let people see more blood and ruthless reality. Li Zicheng&#39;s forced force on Liangshan is more forced than helplessness. One can&#39;t protect himself. Living may be like a corpse and a beast. Li Zicheng&#39;s revelation is more of a self-scream and complaint. Of course, the film is not the same as &quot;Infernal Affairs&quot; is still the victory of the main theme, although there are also wits and courage, but compared with &quot;New World&quot;, the former is obviously somewhat tempered and deceitful, and the latter is more thorough and realistic. Perhaps Li Zicheng&#39;s longing is also a brand new world. Here only he has the final say, not to be the embarrassment of others, to be a true self, probably this is also the true meaning of the film. Although &quot;New World&quot; is a commercial production, it is even more unforgettable that the film is a delicate narrative technique. The plot is interlocking, the psychological changes in the role are well-founded, and the violence is bloody. It is a rare police film. (published in Beiqing Daily)",movie
907,"Every Xiaolong brotherâ€™s movie has a set of memories. In the Raptors, the ultimate matchup with Chuck. Here and Jabbar&#39;s match. There is also a set of yellow clothes, which is now a symbol of the image of Xiaolongge. Xiaolongâ€™s movie, the plot is like that, all about revenge, revenge, the key is to look at the martial arts. Europeans and Americans say that he is a martial artist, philosopher, actor, director, and fighter. For a yellow-skinned, skinny oriental, the honor of Tianda. The world remembers this young man who is not high, but full of energy. He influences people from generation to generation, from all walks of life.",movie
908,"The off topic &quot;near the word&quot;, a strange name, as the title of the book, can be slightly attracted to the reader. As one of the five novels, as the title of the book, it is better than several other novel names. As a collection of short and medium stories, this book has a total of five novels, namely, &quot;Beside the Herringbone&quot;, &quot;The Real Appearance&quot;, &quot;Is Still in Dream&quot;, &quot;é­„ç”»&quot;, &quot;Rose of Yesterday&quot;. The five novels have different themes, the stories are different, but the styles are the same, making them look like a systematic collection that reflects the author&#39;s style. In the cover of the &quot;Front Words&quot;, the author wrote: &quot;The most ingenious sci-fi fantasy cross-border author&quot;, and &quot;a lot of prosperous, still in a dream&quot;, are all definitions and judgments on the author&#39;s style. Science fiction or fantasy is based on fantasy. On the basis of fantasy, the combination of science and science makes the characters and stories in the author&#39;s works both scientific and rational, and thrilling and wonderful. The combination of the two traits produces a chemical reaction that makes each story even more exciting, with more expressiveness and more possibilities. At the same time, the storyline influences the shaping of the characters because of the gain effect of the style. The character shaping in a specific environment-specific atmosphere is relatively simpler and more vivid. The illusion of &quot;illusion&quot; allows people to shape without being constrained by the real world, and can better exert the author&#39;s imagination; while &quot;ke&quot; plays a vital role in the characterization of the human level, not only limited to the so-called &quot;Rational&quot; highlights the depth of its content, such as &quot;Fantasy Love Capsule&quot; in &quot;Rose of Yesterday&quot;, such as &quot;Sedative&quot; in &quot;Real Look&quot;; &quot;Odd&quot; has more on the basis of the section. The weird changes have added &quot;Wings&quot; to the wings that can fly. The combination of &quot;magic&quot; + &quot;ke&quot; + &quot;odd&quot; is the unique feature of the author, and combining this feature well and playing well is the foundation for the formation of excellent story texts. From this point of view, the author&#39;s ability to build a story system based on his own characteristics is excellent, grasping the rhythm, shaping the characters, and conveying his own ideas, etc., is also very good. This kind of excellence gives people a feeling of being in a illusion and still in a dream. This kind of excellence gives people an unrealistic but really true sense of violation. Like a mental illness, it looks like a genius, looks like Crazy, seemingly reasonable, seemingly ridiculous... these feelings are intertwined, making readers feel nothing about the story and the characters in the story.Often deep, even if it is clear that the story is fake, and can not help but feel empathy, even if the scene is fictional, and can not help but feel like being there. This is the author&#39;s ability to stand out. If the author overcomes some of the flaws in the work and can continue to explode his imagination based on his own style, then the author&#39;s future is limitless.",movie
909,"Blurred night, girl, red lips. It was such a poster that attracted me. After watching the movie and going to the director, I found out that it was Abbas&#39;s work. It was completely unexpected to me but I thought about the whole movie&#39;s layout. This &quot;Mou Love River&quot; was invested by France, and Iranian Abbas was the director and the Japanese actor in the whole class. Impression of Abbas: &quot;Growing and Growing&quot; &quot;Where is my friend&#39;s house&quot;, &quot;The taste of cherry&quot;, &quot;White balloon&quot;... He is good at revealing the deepest emotions of human beings from ordinary events. His films have their own unique style, simple language and profound ideas. Itâ€™s unexpected to say that this theme is not the kind of â€œnativeâ€ movie in the past (sorry I only saw Abbasâ€™s early classics), but itâ€™s unexpected because Abbasâ€™s quiet shot puts people Deeply substituted into the character&#39;s emotions and embarrassing situation. The film came to an abrupt end in the climax. The subtitles in the broken glass sound give people unlimited imagination. This is a simple story, a story that takes place within 24 hours, relies on the help of a girl who earns money to study in the field, a grumpy, caring boyfriend, and a retired university professor. The intersection of the three protagonists is carried out on the character&#39;s behavior and role hypothesis... The role of substitution is also true. The professor chose the girl&#39;s service because she missed her deceased wife. The girl took a circle on the taxi, just to see her grandmother, but she didn&#39;t dare to meet her personally; her boyfriend was very annoyed at the friend&#39;s news, he was very Love girls is very inferior. From the beginning of the conversation, the girl said that she is like a professor&#39;s wife, and the professor looked at the sleeping girl, and could not help but embark on the elder&#39;s love for the child. On the following day, the professor was mistaken by his boyfriend as the grandfather of the girl. The professor was undecided and would be wrong. Until the event was revealed, the girl was beaten and the professor took her home but was chased downstairs by her boyfriend. The sword is arrogant, and the girl is shivering with her head, and her boyfriend is a violent shot. The professor was in a mess in the room until a sudden loud noise, the glass was smashed, and the movie ended. What happened later. Boyfriend rushed upstairs to fight for the big man? Girl desperate for mercy? Does the professorâ€™s interpretation work? The contradiction of the whole movie is ultimately derived from the emptiness and loneliness of modern people&#39;s life. Girls need to be assisted in life and study, so that they can alienate their family members. The boyfriend knows that the girl has done such a thing, she is afraid that she will betray herself, Professor She has been living alone, her husband has passed away, and her children have never cared about him. Everyone is in the lightThe strange world is difficult to move forward, and some forks can make some people meet in a narrow way, and some forks let some people part ways. Such as Mu Aihe, the name of the movie is actually quite acne. It is obviously not the love in the traditional sense. It is just a trace of humanity in the warmth and warmth of human sentiment. It is impossible to talk about such deep feelings. No matter where the background of the story is, the bones are the same.",movie
910,"Although the urine of the 97PD urinary husband is already a matter of nailing on the board, but the seven peaks of the 7th and 8th episodes look really sweet and delicious, and they are sweating and sweating. [Where is it wrong? ã€‘ å›¾ è°‹ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å¹¶ å…¼ å…¼ å…¼ å…¼ å…¼ å…¼ ? ! ! Itâ€™s definitely a lie to say that the baseball boy is not alive. (Spring) Itâ€™s definitely a lie: to order 50 KFC luxury lunches [to defeat the family] in order to see you; Forced to go out and suffer from &quot;encirclement and suppression&quot; [true men]; Even if you are physically disabled, you must be able to adjust your feelings in the middle of the night, but you can adjust your flirt with your heart. [I have a perseverance] I want to complain but I only dare to talk about it. ??? It is simply a collection of girls full of perfect male gods?? So the change is not my fault, just blame the teenager you are too tempting! Perhaps [please answer] the series should really add a &quot;suspension drama&quot; label, and this local detective activity is probably to wait until the end of the whole drama is about to come to a close, mentioning that baseball has to mention Anda charge, This year, nearly 70 years old, still full of sorrowful and full-fledged Onisan has spent most of his life only clinging to two things?? Baseball and hairpin? Even if the reader is annoyed, he is not tired of painting, so no doubt, he is his wife. It must also be focused on morbidity! In addition, he also had to mention his famous work &quot;Touch&quot; (&quot;Baseball Hero&quot;)?? Think of the coach of the hot summer ghost, the entangled love triangle and the &quot;take me to Koshien&quot; for the date... coal! If the ginseng kinky family can&#39;t get out of the doll, it can only be a single year after the Singles Day, alone to the West, 2... Although the neon and kimchi sister paper are obsessed with the metamorphosis, but others Three views can be doubled, whether it is 97 or 94, in addition to passing us &quot;win at the starting line&quot;, this is also a thought-provoking trick: a good man does not just bring At the door, he still has to honor the old couple in your family? If a man doesn&#39;t even respect your aunt, can you expect him to value you? 3, said 97,94 grounded gas, look at it, look at it, fear it?? In fact, pick up a fart, and no matter what your mother can not afford to buy two hundred square meters of small garden in the capital, you And He Dehe can get together with the chief genius doctor and the national professional baseball player to be their husband&#39;s backup. It is clearly a nostalgic icing.Itâ€™s good to pull hatred! ! Joining the female lord is the JB hair in the silk, the aging mother is more gentle than her, the generous fish, the swan geese, Wanfang 10,000 times + ID number X10086! ! ?? But you just hate her anyway, maybe because she is too similar to us?? Do not trim the margins, export into a dirty, high-altitude ice, full of ghosts, both? Cinderella learned the male lord&#39;s real body I also want to cry the madness of the Great Wall. Itâ€™s not as good as Liu Sanâ€™s grievances for the boyfriendâ€™s jail, but itâ€™s so bad that she can make us safe and comfortable, seamlessly, without any burden, and do whatever I want. The obscenity of the end of the 4, or the husband is rubbish, but in the Hc world to fight for so many years, the baseball boy is really unprofessional, the kimchi drama is mad, so two good men, I am half a wow 5, said 94 It is also plunged into a dispute between men and men and two parties. This is like a group of people who have not eaten enough for a whole five-ridged six-shoulders. Is it so sad to choose a bear&#39;s paw or a shark&#39;s fin? What kind of",movie
911,"Today, I read &quot;Delicious Relationships&quot;, a story about food, no, not just about food, but also about dreams. Juliet is a little-known civil servant, but she has the dream of becoming a writer. In the day-to-day boring busy work, her dream is gradually buried in a letter of retraction. She has a love for her. Her husband, but at the beginning of the film, her life is in my opinion, but it is overcast, because in her, she has lost those hopes. After all, she is close to 30 years old. She spends her time in the government every day. She listens to complaints every day. When she walks on the streets of New York, I have a hint of helplessness and sympathy. Maybe there is some self-pity. Perhaps at my side, the most people are such people, who have dreams, but they pass by because of education and other issues. Is it that you are not working hard enough or that you are not grasping the opportunity? Is there no courage to chase? I am also a person with a dream, but I am not working hard. When I was young, when I was not sensible, I wanted to be a scientist. Later I grew up. Until now, I found that I loved writing. I loved reading when I was young. I started to read the Journey to the West, read mythological stories, and even watched the Tianlong Ba Bu. I liked words. I can even say that I am obsessed with writing. I am obsessed with writing people. They are creators. They have created a world of their own. And I also want to have such a world, I really want to write as a profession, that is the dream that I buried on the road of life, see the heroine in the play, as if I saw my present, mediocrity, because of myself Laziness and negativity, put yourself in the shadows, I am always happy, I do not know why I suddenly think of my own inexplicable confusion, maybe I have not found what I want to do, for my dreams, I can only be so Helpless. In this way, suddenly I would like to see what happened to Juliet. Juliet loves the kitchen. She is obsessed with a former food writer, Julia. Suddenly, one day, with her husband&#39;s help, she opened her own blog, aiming at Julia&#39;s French cooking recipes. Within a year, 524 recipes, so she The life is just like this. It really opened when she was nearly 30 years old. Every day, her life started from the blog and she spent the whole process of cooking. She used all her leisure time. Writing a blog, doing food, she found some quickMusic, cooking is fun, I think more is actually the joy of blogging. Her blog has more and more readers, her fans are more and more, she has enjoyed some success, and the pressure has come. It is not so easy to make food, and the difficulty is getting bigger and bigger. The chances of success are getting smaller and smaller. She starts to get mad, loses herself, and quarrels with her husband. When the dream was put under pressure, she suddenly lost her happiness. She was no longer writing a blog for herself, but for the readers. For her fans, she began to fight and be careful. At the same time of happiness, what she lost was the joy of her original cooking. I watched for her worry, some success may make people lose happiness, when dreams add pressure and eagerness to bring the reputation and interests, people tend to be tired of it, people nowadays, there are too many Such a case, all kinds of talent shows, tender models, I don&#39;t know if they have dreams, maybe their dreams are just fame, no, fame should not be a dream, but a chase, for me, dreams It is the most beautiful thing in the world. It is worthy of people to pursue. No matter what the result is, people get happiness, really, and look at Chinaâ€™s good voice some time ago. Some people are filled with happiness and can make themselves The happiness of the songs is heard, but some people have more eyes in their eyes, which are disgusting and disgusting. I am a person who is always afraid. What I worry most often is that this society will engulf me one day. Now I gradually understand the truth. Whenever I pursue, I should be dreaming and inner happiness, and some things are No need to pursue, dreams, love, friendship, affection, it is necessary to protect with care, as long as you keep this in mind, your happiness can always be derived from your own simplicity, still the sentence, retain a heart of a child, insist Pursue your dreams, do what you want to do, work hard, and let others decide for life. Finally, after frustration and pain, Juliet recovered her happiness. In the end, she became a writer, published her own books, realized her dreams, and Julia, Juliaâ€™s story is actually The main line of this movie, I have limited space in this article, in fact, not only the limitations of the space, I do not know where to put her story. Two people, similar stories of fulfilling dreams, one spent a year, one is for many years, but they all do itI have persisted in realizing my dreams, and when they didnâ€™t get it, they didnâ€™t blame others, and they lost their happiness without disappointment. I think for them, even if the movie is not a comedy at the end, they are the most precious in life. Things, that is happiness, the happiness that you get when you do what you want to do. I remember my friend once said that the current world is more impetuous. This movie may bring a lot of people to think. I donâ€™t forget to think, but also a way to keep myself. For me, I will not forget to think. My friend said some time ago what to do and what he wants to do. I don&#39;t think I have to worry about it. No matter what I want to do, as long as it is the way to my dream, I can be happy, so, enjoy the life. It&#39;s full of joy.",movie
912,"The film tells the story of a woman from discovering love, losing love, finding love, and finally discovering that love is around. The director uses the beautiful and smooth lens to create a moving story environment from Hokkaido to Shanghai. The director of the film is Japanese. From each shot of the film, the Japanese are almost harsh on the lens. The large-scale vision lens shows the beauty of the character, plus the sweetness of Lin Chi-ling and the two handsome Japanese actors. The collocation makes the whole story full of surprises like chocolate. The film is divided into two urban spaces: Shanghai and Japan. Most of the scenes in Japan are the fragments recalled by the heroine Lin Yue, and Shanghai is the reality of life scenes. The two are interspersed with the memories of the protagonist Lin Yue, and the stories of the past ten years and the present are told. The theme is very clear, that is, to get love, wait for love, wait for love, to the perfect ending. It can be said that the film changed the heroine&#39;s death for the loyal love in most love films, no longer stand up to the chaste, seek new love, forget the old love. Japan&#39;s geospatial space and Shanghai&#39;s urban space present a different atmosphere. For the Japanese space where the reminiscences appear, the director perfects the story 10 years ago with a very beautiful composition. There is no quarrel, no separation, but only The accidental death of Hoshino Shou made the film a faint helplessness; in the urban space of Shanghai, the director abandoned the aesthetic composition and presented the story of the story with different memories in a more realistic lens language. As a result, the level of the film is very clear, so that the audience can jump from reality to memories, and then jump from memory to reality, the film also carried out a good narrative work in such a reciprocating way. From the color point of view, we can also see the clues, more of the color of the urban space used in Japan, the setting of the series of scenes of snow mountains and flowers, making the film&#39;s memory fragments as dreamlike, unrealistic; In the real scenes of Shanghai, more is to show a more realistic life scene, whether it is an exhibition, a bar, or a &quot;sweet chocolate&quot; shop. For example, in a sweetheart chocolate shop that was originally full of dreams, one of the consumers and students of a shop said, â€œHow can chocolate have feelings?â€ In fact, this paragraph has undoubtedly aggravated a â€œrealâ€ environment in todayâ€™s society. Construction, urban Shanghai in the baptism of consumer culture, the relationship between people has become difficult to maintain, and really do things with loveThere are very few people who feel, just like making chocolate, chocolate with emotions and chocolate finished with blind mechanization, becoming two manifestations of feelings in today&#39;s society. &quot;Sweetheart Chocolate&quot; is derived from the heroine of the film. The star of the singer, Hoshino, plays the sweetheart chocolate in front of each household on the New Year&#39;s Eve every year. The heroine is the good place of the actor. Impressed, and after the actor died in an accident, he vowed to become his nameless &quot;wife.&quot; From the beginning to the end of the film, the man in the memory did not take the initiative to &quot;kiss&quot; and other actions with Lin Yue, even Lin Yue fell off the mountain due to accident, no artificial respiration, just on the Ferris wheel, male For the first time, the protagonist took the hand of Lin Yue and let her feel the heartbeat. The film reflects a very &quot;pure&quot; concept of love, and it can be said that it will be said to &quot;express the feelings of the ceremony&quot; to the extreme. On the other hand, going back to the real passages, every time Iâ€™ve been waiting for Linâ€™s ten-year-old Ichiro Ichiro (played by Ikeiâ€™s play), the attack on love is more direct, and often because of â€œmemoryâ€, and finally, and finally At the end of the film, he sent out his own voice and held the beauty. The film can be seen from here, the director is telling us that in the face of love, blind waiting does not necessarily lead to a perfect result, take the initiative to attack, love is at your fingertips. The film director tried to use such a love story that spanned ten years to express the emotional state of the contemporary people and express a more direct view of love. As a must-have dessert for love, chocolate has added a sweet love to the film on November 11th. However, the film wants to create a box office miracle similar to &quot;Lovelorn 33 Days&quot; by the Singles Day schedule, which seems to be unrealistic. Lin Chi-lingâ€™s acting needs to be improved. The performance of the two Japanese actor is too exaggerated. At the same time, the transition from Japanese to Chinese has made Lin Chi-lingâ€™s voice have a certain possibility. Itâ€™s not awkward, but when it comes to Chinese, itâ€™s still the same. In the end, the whole story is still a bit old-fashioned. In order to miss the past, he will not hesitate to sacrifice the waiting of the perfect infatuated man until he is moved by this man and gain happiness. There aren&#39;t too many clips that need emotional rendering throughout the movie, and crying can solve all the problems. The last part of the film, Lin Yue, said that everyoneâ€™s love has their own taste, too preaching. And the heroine grew up from a girl to a woman in ten years.People, this typical idol drama style, did not go beyond the drama of the past. (The original film review, please indicate the reprint, otherwise the consequences at your own risk, contact zhanglulu2013@foxmail.com)",movie
913,"The hills overlap with Jin Ming, and the clouds are like the snow. Lazy to paint moths, make makeup and wash late. Before and after the flower, the flowers face each other. The new post is embroidered with Luo, and both are golden. The water curtains are quite pilgrimage, the warm fragrant scented the dreams, the river is like a smoke, and the geese fly over the moon. The autumn colors of the silk are shallow, and the people win the scissors. Double scented fragrant red, jade head upwind. Gold gar, red noodles, and the flowers met for a while. Knowing that I feel the pity, this situation needs to ask the sky. Xiang Zuo, wax into tears, but also like two people&#39;s wishes. The mountain pillow is greasy, and the cockroach is cold, and it feels more leaky. Jade furnace incense, red wax tears, biased to paint the autumn. The eyebrows are thin, the clouds are ruined, and the night is long and the pillows are cold. The phoenix tree, three rainier, is not bitter. One leaf, one sound, the empty step drops to the bright. Do not hate, hate extremely in the horizon. Shanyue does not know what is going on, the water wind is empty and the flowers are swaying. After grooming, I will rely on Wangjianglou. Excessive thousand sails are not, the oblique Hui veins are long, the intestines are broken white? Advise Jun to be intoxicated tonight, and respect the Ming Dynasty. Cherish the owner&#39;s heart, and the wine is deep and deep. Xu Yanchun was short, and Mo Jin was full. When you meet wine and hehe, can life be geometric? The spring in Luoyang is good, and the Luoyang talent is old. Liu Wei Wei Wang Dyke, at this time the heart turned. Peach blossom spring green, water bath. I hate the remnant, and I donâ€™t know Jun Jun. Everyone says that Jiangnan is good, and tourists only live in Jiangnan. Spring water is in the sky, painting the boat to listen to the rain. The side of the person is like a moon, and the wrist is frosty. If you are not old, you will return home. Today, I recall Jiangnanle, when I was young and thin. Riding a leaning bridge, full of red sleeves. Cuiping gold flexed, drunk into the flowers. Seeing the flowering branches at this time, the white-headed oath does not return. On a spring day tour, the apricot blossoms are full of heads. Who is younger on the road? The foot is flowing. I am going to marry and live for a lifetime. I am ruthless and canâ€™t be ashamed. April 17 is exactly last year. When you don&#39;t want to be a monarch, you will endure tears and sullen face. I don&#39;t know if the soul is broken, and there is a dream. Except for the moon, no one knows. [Book Information] &quot;Wen Tingyun&#39;s Collection of Words? Wei Zhuang&#39;s Collection&quot;, Shanghai Ancient Books Publishing House, 1st edition, August 2000.",movie
914,"This book is quite good, how to say, the style of painting is a bit strange, there is the feeling of painting style of &quot;Swordsman&quot;, but it is not at all. In this book, you can see the author&#39;s powerful painter. As a good blood, this book is still a bit lacking. I feel that there is some drag on the plot and there is no good momentum. I always feel that it is not good enough, but it is good in fighting and character shaping. Especially those who are huge souls, but to be honest, the shape of each character is a bit strange, especially women, feeling good, maybe a hairstyle, always a big black. I am a little shocked to see! The story is from a female college student. In fact, I feel quite lacking in the selection. Although the actor is quite fierce, but from a female perspective, I feel weak and weak. I also like good friends. The war of the rivers and lakes. However, each has its own advantages. There are not many laughs in the book, and it feels quite watery. This is why I lost one star, but there is no doubt that this book is definitely a good comic, and the plot and Paintings all show the author&#39;s skill.",movie
